标题,价格,面积,区域,链接
整租·大名城映园 4室2厅 南,4300 元/月,121.06㎡,奉贤-海湾-大名城映园,https://sh.lianjia.com/zufang/SH1897123097681592320.html
整租·虹桥悦澜 3室2厅 南/北,9500 元/月,99.00㎡,青浦-徐泾-虹桥悦澜,https://sh.lianjia.com/zufang/SH1897193805539442688.html
整租·西郊明苑别墅 5室3厅 南,80000 元/月,272.23㎡,长宁-西郊-西郊明苑别墅,https://sh.lianjia.com/zufang/SH1897176979002621952.html
整租·上南一村 2室1厅 南,5660 元/月,浦东-世博-上南一村,精选,https://sh.lianjia.com/zufang/SH1794736670768103424.html
整租·上南玲珑苑 1室1厅 南,5900 元/月,60.96㎡,浦东-杨思前滩-上南玲珑苑,https://sh.lianjia.com/zufang/SH1897161614281408512.html
整租·瑞虹新城怡庭 2室2厅 南/北,18800 元/月,108.00㎡,虹口-临平路-瑞虹新城怡庭,https://sh.lianjia.com/zufang/SH1897277359560589312.html
整租·北松路57号 1室1厅 南,2400 元/月,40.28㎡,闵行-颛桥-北松路57号,https://sh.lianjia.com/zufang/SH1897509285517066240.html
整租·东陆新村五街坊 1室1厅 南,4430 元/月,浦东-金桥-东陆新村五街坊,精选,https://sh.lianjia.com/zufang/SH1794733302997843968.html
整租·御翠园 5室3厅 复式 南,80000 元/月,449.88㎡,浦东-联洋-御翠园,https://sh.lianjia.com/zufang/SH1897515526922436608.html
整租·海上湾华庭紫园别墅 4室1厅 复式 南,11800 元/月,434.15㎡,青浦-朱家角-海上湾华庭紫园别墅,https://sh.lianjia.com/zufang/SH1897510563651518464.html
整租·祁连二村 2室1厅 南,3600 元/月,66.00㎡,宝山-上大-祁连二村,https://sh.lianjia.com/zufang/SH1897566876649652224.html
整租·新天地河滨花园 2室2厅 南,16500 元/月,113.01㎡,长宁-天山-新天地河滨花园,https://sh.lianjia.com/zufang/SH1897574472777465856.html
整租·上海华府天地 4室2厅 南,4000 元/月,151.39㎡,闵行-马桥-上海华府天地,https://sh.lianjia.com/zufang/SH1897925573745836032.html
整租·东方蓝海国际广场 1室1厅 南,6200 元/月,63.00㎡,杨浦-黄兴公园-东方蓝海国际广场,https://sh.lianjia.com/zufang/SH1897929463404953600.html
整租·龙泽园西区 3室2厅 南,4600 元/月,134.29㎡,金山-金山新城-龙泽园西区,https://sh.lianjia.com/zufang/SH1897925338311163904.html
整租·控江四村 1室1厅 东,3960 元/月,杨浦-黄兴公园-控江四村,精选,https://sh.lianjia.com/zufang/SH1794738805832417280.html
整租·静安城 3室2厅 南,24800 元/月,184.69㎡,静安-曹家渡-静安城,https://sh.lianjia.com/zufang/SH1897949041510055936.html
整租·菊祥苑 1室1厅 南,3190 元/月,67.39㎡,宝山-顾村-菊祥苑,https://sh.lianjia.com/zufang/SH1794724694167912448.html
整租·菊泉新城(陆翔路358弄) 2室1厅 南/北,3800 元/月,54.50㎡,宝山-顾村-菊泉新城(陆翔路358弄),https://sh.lianjia.com/zufang/SH1897978397615718400.html
整租·上钢八村 1室1厅 南,3960 元/月,14.00㎡,浦东-世博-上钢八村,https://sh.lianjia.com/zufang/SH1794738408304672768.html
整租·路易凯旋宫 3室2厅 南,33750 元/月,200.20㎡,长宁-中山公园-路易凯旋宫,https://sh.lianjia.com/zufang/SH1897952665929777152.html
整租·金虹花苑 3室2厅 南,8500 元/月,107.85㎡,虹口-四川北路-金虹花苑,https://sh.lianjia.com/zufang/SH1898034086530777088.html
整租·梅园新村(浦东) 2室1厅 南,6500 元/月,46.15㎡,浦东-梅园-梅园新村(浦东),https://sh.lianjia.com/zufang/SH1898000942779858944.html
整租·好家园 3室2厅 南,7000 元/月,114.46㎡,宝山-通河-好家园,https://sh.lianjia.com/zufang/SH1898039403155030016.html
整租·长丰坊 1室1厅 南,5460 元/月,46.08㎡,徐汇-康健-长丰坊,https://sh.lianjia.com/zufang/SH1794727629325074432.html
整租·延吉中路117弄 1室1厅 北,4160 元/月,31.25㎡,杨浦-控江路-延吉中路117弄,https://sh.lianjia.com/zufang/SH1794739250307006464.html
整租·海富公寓 3室2厅 南,15000 元/月,150.01㎡,长宁-新华路-海富公寓,https://sh.lianjia.com/zufang/SH1898219792452550656.html
整租·明德里 1室0厅 南,5800 元/月,22.00㎡,黄浦-淮海中路-明德里,https://sh.lianjia.com/zufang/SH1877658470325420032.html
整租·上南九村 2室2厅 南,7200 元/月,89.86㎡,浦东-世博-上南九村,https://sh.lianjia.com/zufang/SH1953315665020452864.html
整租·长宁路1600弄 1室1厅 南,4960 元/月,长宁-中山公园-长宁路1600弄,精选,https://sh.lianjia.com/zufang/SH1793984746733174784.html
整租·天安豪园 1室1厅 南,7360 元/月,闵行-金汇-天安豪园,精选,https://sh.lianjia.com/zufang/SH1793768657080287232.html
整租·八一路崇安路住宅小区 2室1厅 南/北,1550 元/月,54.14㎡,崇明-崇明新城-八一路崇安路住宅小区,https://sh.lianjia.com/zufang/SH1953315259167014912.html
整租·连波路228弄 2室1厅 南,5690 元/月,浦东-北蔡-连波路228弄,精选,https://sh.lianjia.com/zufang/SH1793363572990935040.html
整租·沪光东路87号 9室5厅 南,230000 元/月,2000.00㎡,闵行-春申-沪光东路87号,https://sh.lianjia.com/zufang/SH2758778258064408576.html
整租·绿地公元1860 4室2厅 南,18000 元/月,196.48㎡,宝山-顾村-绿地公元1860,https://sh.lianjia.com/zufang/SH2899841880978636800.html
整租·吉大公寓 2室2厅 南,13000 元/月,102.39㎡,黄浦-打浦桥-吉大公寓,https://sh.lianjia.com/zufang/SH1827952770200633344.html
整租·张杨花苑 2室1厅 南,9460 元/月,浦东-洋泾-张杨花苑,精选,https://sh.lianjia.com/zufang/SH1793346466551431168.html
整租·长寿新村(闵行) 3室1厅 南,4700 元/月,87.09㎡,闵行-莘庄南广场-长寿新村(闵行),https://sh.lianjia.com/zufang/SH1828340663603691520.html
整租·钦州花苑 2室1厅 南,6800 元/月,81.17㎡,徐汇-田林-钦州花苑,https://sh.lianjia.com/zufang/SH1828411237017321472.html
整租·邮航小区 1室1厅 南,6030 元/月,长宁-虹桥-邮航小区,精选,https://sh.lianjia.com/zufang/SH1793475227804499968.html
整租·阳光花园 5室2厅 南/北,9000 元/月,204.05㎡,松江-莘闵别墅-阳光花园,https://sh.lianjia.com/zufang/SH1828350431382732800.html
整租·名都城(公寓) 3室2厅 东南/西北,20000 元/月,159.59㎡,闵行-金虹桥-名都城(公寓),https://sh.lianjia.com/zufang/SH1828767018912841728.html
整租·泥城苑 3室2厅 南,3000 元/月,131.22㎡,浦东-泥城镇-泥城苑,https://sh.lianjia.com/zufang/SH1829348013022117888.html
整租·曲一花苑 1室1厅 南,4690 元/月,虹口-曲阳-曲一花苑,精选,https://sh.lianjia.com/zufang/SH1793631397366202368.html
整租·布鲁斯小镇(二期) 3室2厅 南/北,4200 元/月,101.59㎡,浦东-惠南-布鲁斯小镇(二期),https://sh.lianjia.com/zufang/SH1829064012487196672.html
整租·远香舫新苑 1室1厅 南,4289 元/月,61.66㎡,嘉定-嘉定新城-远香舫新苑,https://sh.lianjia.com/zufang/SH1899881549931741184.html
整租·东原印柒雅 3室2厅 南,16000 元/月,156.71㎡,浦东-周浦-东原印柒雅,https://sh.lianjia.com/zufang/SH1829062110718459904.html
整租·保利西子湾 1室1厅 南,4030 元/月,59.49㎡,松江-松江大学城-保利西子湾,https://sh.lianjia.com/zufang/SH1793522062963245056.html
整租·东方蓝海国际广场 1室1厅 南,6000 元/月,62.35㎡,杨浦-黄兴公园-东方蓝海国际广场,https://sh.lianjia.com/zufang/SH1830199428724555776.html
整租·三春汇秀苑 3室2厅 南/北,6600 元/月,112.34㎡,闵行-莘庄南广场-三春汇秀苑,https://sh.lianjia.com/zufang/SH1830193994429104128.html
整租·好日子大家园C区 2室1厅 南/北,3600 元/月,76.00㎡,宝山-顾村-好日子大家园C区,https://sh.lianjia.com/zufang/SH1829717949322100736.html
整租·维罗纳贵都 1室1厅 南,2490 元/月,32.01㎡,松江-松江老城-维罗纳贵都,https://sh.lianjia.com/zufang/SH1793557591821910016.html
整租·滴水湖馨苑二期 5室2厅 南,17000 元/月,233.59㎡,浦东-临港新城-滴水湖馨苑二期,https://sh.lianjia.com/zufang/SH1831199765887451136.html
整租·保利金色唐城 3室2厅 南,6800 元/月,80.13㎡,浦东-唐镇-保利金色唐城,https://sh.lianjia.com/zufang/SH1831277809134206976.html
整租·大连新村 1室1厅 北,3960 元/月,35.00㎡,虹口-曲阳-大连新村,https://sh.lianjia.com/zufang/SH1793640038647463936.html
整租·华滨家园 3室2厅 南/北,12000 元/月,123.24㎡,徐汇-植物园-华滨家园,https://sh.lianjia.com/zufang/SH1830858738202836992.html
整租·维多利华庭 3室2厅 南/北,14500 元/月,136.96㎡,浦东-洋泾-维多利华庭,https://sh.lianjia.com/zufang/SH1831678388817887232.html
整租·静安四季苑 3室2厅 南/北,26500 元/月,154.98㎡,静安-南京西路-静安四季苑,https://sh.lianjia.com/zufang/SH1830459821732659200.html
整租·凯利海华府 3室2厅 南,17000 元/月,118.77㎡,浦东-北蔡-凯利海华府,https://sh.lianjia.com/zufang/SH1914891387443085312.html
整租·通用国际 1室1厅 东北,3200 元/月,53.45㎡,嘉定-南翔-通用国际,https://sh.lianjia.com/zufang/SH1914638774353002496.html
整租·香阁丽苑 2室1厅 南,9730 元/月,杨浦-黄兴公园-香阁丽苑,精选,https://sh.lianjia.com/zufang/SH1860694867890405376.html
整租·景源佳苑一期 3室2厅 南,7600 元/月,127.87㎡,浦东-高行-景源佳苑一期,https://sh.lianjia.com/zufang/SH1806911089137418240.html
整租·德州六村 2室1厅 南,5730 元/月,浦东-世博-德州六村,精选,https://sh.lianjia.com/zufang/SH1860667308582633472.html
整租·汇成二村 2室0厅 南,4800 元/月,53.50㎡,徐汇-上海南站-汇成二村,https://sh.lianjia.com/zufang/SH1914905936250535936.html
整租·东方蓝海国际广场 1室1厅 北,6230 元/月,杨浦-黄兴公园-东方蓝海国际广场,精选,https://sh.lianjia.com/zufang/SH1860712559703752704.html
整租·迎园新村东一坊 4室2厅 南,4900 元/月,181.80㎡,嘉定-新成路-迎园新村东一坊,https://sh.lianjia.com/zufang/SH1914909266339168256.html
整租·上海康城 2室1厅 南,5360 元/月,闵行-莘闵别墅-上海康城,精选,https://sh.lianjia.com/zufang/SH1860784203952553984.html
整租·政通路40弄 1室1厅 南,5260 元/月,杨浦-五角场-政通路40弄,精选,https://sh.lianjia.com/zufang/SH1860783774074142720.html
整租·贤浦名苑 2室2厅 南,1400 元/月,73.34㎡,奉贤-奉贤金汇-贤浦名苑,https://sh.lianjia.com/zufang/SH1914960187148468224.html
整租·健安坊 2室1厅 南,6190 元/月,徐汇-康健-健安坊,精选,https://sh.lianjia.com/zufang/SH1860964981894283264.html
整租·云帆雅苑 2室2厅 南,2300 元/月,83.10㎡,浦东-泥城镇-云帆雅苑,https://sh.lianjia.com/zufang/SH1915067059134267392.html
整租·上钢六村 1室1厅 南,4300 元/月,39.81㎡,浦东-世博-上钢六村,https://sh.lianjia.com/zufang/SH1915029576644296704.html
整租·东安二村 1室1厅 南,5190 元/月,徐汇-徐家汇-东安二村,精选,https://sh.lianjia.com/zufang/SH1861704584204910592.html
整租·红梅小区(嘉定) 1室1厅 南,3159 元/月,嘉定-安亭-红梅小区(嘉定),精选,https://sh.lianjia.com/zufang/SH1861831100272214016.html
整租·保利叶上海(一期) 1室1厅 南,600 元/月,7.00㎡,宝山-顾村-保利叶上海(一期),https://sh.lianjia.com/zufang/SH1915013415227621376.html
整租·永嘉路527弄 1室1厅 南,5400 元/月,22.00㎡,徐汇-衡山路-永嘉路527弄,https://sh.lianjia.com/zufang/SH1914980228178903040.html
整租·上南六村 1室1厅 南,5130 元/月,浦东-世博-上南六村,精选,https://sh.lianjia.com/zufang/SH1862067998764826624.html
整租·芳雅苑 1室1厅 南,4060 元/月,37.00㎡,浦东-北蔡-芳雅苑,https://sh.lianjia.com/zufang/SH1860735745161953280.html
整租·百汇园三期 4室2厅 东南,39500 元/月,194.67㎡,徐汇-徐汇滨江-百汇园三期,https://sh.lianjia.com/zufang/SH1914975252182466560.html
整租·长风一村小区 2室1厅 南/北,5600 元/月,46.90㎡,普陀-长风-长风一村小区,https://sh.lianjia.com/zufang/SH1915245651575177216.html
整租·金瀚园 2室2厅 南/北,1800 元/月,109.47㎡,金山-金山新城-金瀚园,https://sh.lianjia.com/zufang/SH1915287724479217664.html
整租·金地褐石苑 3室2厅 南,5500 元/月,83.56㎡,松江-泗泾-金地褐石苑,https://sh.lianjia.com/zufang/SH1915300297979199488.html
整租·连城新苑 2室1厅 南,6500 元/月,96.63㎡,浦东-高行-连城新苑,https://sh.lianjia.com/zufang/SH1807260038633357312.html
整租·天宝路945弄 1室1厅 南,2900 元/月,34.04㎡,虹口-临平路-天宝路945弄,https://sh.lianjia.com/zufang/SH1915321508142514176.html
整租·美罗家园罗智苑 1室1厅 南,3160 元/月,62.00㎡,宝山-罗店-美罗家园罗智苑,https://sh.lianjia.com/zufang/SH1861223200382255104.html
整租·知雅园 1室2厅 南,9000 元/月,53.45㎡,长宁-天山-知雅园,https://sh.lianjia.com/zufang/SH1915333036476465152.html
整租·巴士小区 2室0厅 南/北,6500 元/月,39.68㎡,黄浦-新天地-巴士小区,https://sh.lianjia.com/zufang/SH1915618328261427200.html
整租·九城湖滨国际 2室1厅 南,5490 元/月,95.64㎡,松江-九亭-九城湖滨国际,https://sh.lianjia.com/zufang/SH1861429421345341440.html
整租·君悦湾墅 6室2厅 南,35000 元/月,461.84㎡,青浦-徐泾-君悦湾墅,https://sh.lianjia.com/zufang/SH1807745203524599808.html
整租·绿地东岸涟城 2室1厅 南,3000 元/月,84.89㎡,浦东-临港新城-绿地东岸涟城,https://sh.lianjia.com/zufang/SH1916031115940855808.html
整租·梅园六街坊 2室1厅 南,5490 元/月,浦东-梅园-梅园六街坊,精选,https://sh.lianjia.com/zufang/SH1797256613019516928.html
整租·和源馨苑 2室1厅 南,7290 元/月,静安-西藏北路-和源馨苑,精选,https://sh.lianjia.com/zufang/SH1916134895541813248.html
整租·新闵小区 2室1厅 南,2800 元/月,45.00㎡,闵行-老闵行-新闵小区,https://sh.lianjia.com/zufang/SH1916059952032514048.html
整租·梅园一街坊 1室1厅 南,5230 元/月,浦东-梅园-梅园一街坊,精选,https://sh.lianjia.com/zufang/SH1917153440673300480.html
整租·龙柏四村 1室1厅 南,5760 元/月,闵行-龙柏-龙柏四村,精选,https://sh.lianjia.com/zufang/SH1905264680591425536.html
整租·绿地朱家角1号二期 4室2厅 复式 南/北,5600 元/月,141.61㎡,青浦-朱家角-绿地朱家角1号二期,https://sh.lianjia.com/zufang/SH1916060942483849216.html
整租·福竹小区 1室1厅 南,4360 元/月,浦东-源深-福竹小区,精选,https://sh.lianjia.com/zufang/SH1907251558643400704.html
整租·市民新村 1室1厅 南,5800 元/月,40.00㎡,黄浦-世博滨江-市民新村,https://sh.lianjia.com/zufang/SH1916037946331365376.html
整租·崇安路10-14号(双) 2室1厅 南,1000 元/月,55.83㎡,崇明-崇明新城-崇安路10-14号(双),https://sh.lianjia.com/zufang/SH1808334432470302720.html
整租·佘北家园紫鹃苑 2室1厅 南/北,2600 元/月,65.29㎡,松江-佘山-佘北家园紫鹃苑,https://sh.lianjia.com/zufang/SH1916038174585389056.html
整租·陆兴小区 2室1厅 东,6860 元/月,黄浦-老西门-陆兴小区,精选,https://sh.lianjia.com/zufang/SH1907796019433701376.html
整租·东欣小区 2室1厅 东/南,7500 元/月,69.00㎡,浦东-潍坊-东欣小区,https://sh.lianjia.com/zufang/SH1915719864073322496.html
整租·华东花苑 2室1厅 南,6530 元/月,71.45㎡,徐汇-上海南站-华东花苑,https://sh.lianjia.com/zufang/SH1915759691665768448.html
整租·美罗家园慧苑 1室1厅 西南,2790 元/月,54.73㎡,宝山-罗店-美罗家园慧苑,https://sh.lianjia.com/zufang/SH1797288752310124544.html
整租·德华一村 2室1厅 南,4290 元/月,63.09㎡,嘉定-南翔-德华一村,https://sh.lianjia.com/zufang/SH1916469593996525568.html
整租·仙城小区 2室1厅 南,6690 元/月,57.61㎡,长宁-仙霞-仙城小区,https://sh.lianjia.com/zufang/SH1916342165038956544.html
整租·东方城市花园(二期) 2室1厅 南,7527 元/月,77.92㎡,浦东-南码头-东方城市花园(二期),https://sh.lianjia.com/zufang/SH1906361754653294592.html
整租·美罗家园宝欣苑五村 2室1厅 南,3090 元/月,71.00㎡,宝山-罗店-美罗家园宝欣苑五村,https://sh.lianjia.com/zufang/SH1906555219399933952.html
整租·旭辉新构想 2室2厅 南/北,11800 元/月,101.74㎡,浦东-洋泾-旭辉新构想,https://sh.lianjia.com/zufang/SH1915679172055793664.html
整租·吉浦路615弄 1室1厅 南,4460 元/月,43.46㎡,宝山-高境-吉浦路615弄,https://sh.lianjia.com/zufang/SH1906731572732624896.html
整租·信诚丽都苑 2室2厅 南,3500 元/月,65.47㎡,浦东-周浦-信诚丽都苑,https://sh.lianjia.com/zufang/SH1916094599370113024.html
整租·巨杨小区 2室1厅 南,6100 元/月,53.75㎡,浦东-梅园-巨杨小区,https://sh.lianjia.com/zufang/SH1916077216643416064.html
整租·花苑茶花园 1室1厅 南,4490 元/月,41.58㎡,徐汇-康健-花苑茶花园,https://sh.lianjia.com/zufang/SH1907821541106647040.html
整租·殷行路310弄 1室1厅 南,3100 元/月,46.21㎡,杨浦-中原-殷行路310弄,https://sh.lianjia.com/zufang/SH1916108223731990528.html
整租·君悦花园 3室2厅 南/北,14000 元/月,159.52㎡,长宁-西郊-君悦花园,https://sh.lianjia.com/zufang/SH1916427182113030144.html
整租·万业新阶 2室1厅 南,7430 元/月,50.09㎡,普陀-中远两湾城-万业新阶,https://sh.lianjia.com/zufang/SH1907797257688711168.html
整租·宁阳小区 1室1厅 南,4630 元/月,36.60㎡,浦东-塘桥-宁阳小区,https://sh.lianjia.com/zufang/SH1907773942102228992.html
整租·志丹路181弄 2室1厅 南/北,4600 元/月,55.92㎡,普陀-甘泉宜川-志丹路181弄,https://sh.lianjia.com/zufang/SH1916427402636951552.html
整租·公园天下 3室1厅 南,6500 元/月,83.00㎡,闵行-莘庄南广场-公园天下,https://sh.lianjia.com/zufang/SH1879117118604050432.html
整租·三江小区 1室1厅 南,4600 元/月,35.68㎡,徐汇-龙华-三江小区,https://sh.lianjia.com/zufang/SH1879059934591582208.html
整租·民星一村 2室1厅 南,4300 元/月,58.95㎡,杨浦-中原-民星一村,https://sh.lianjia.com/zufang/SH1879049379055140864.html
整租·百欣苑 2室1厅 南,2600 元/月,77.76㎡,浦东-川沙-百欣苑,https://sh.lianjia.com/zufang/SH1879840381890199552.html
