标题,价格,面积,区域,链接
整租·斌鑫西城绿锦 3室1厅 南,1400 元/月,92.00㎡,九龙坡-华岩-斌鑫西城绿锦,https://cq.lianjia.com/zufang/CQ1918913506913026048.html
合租·华宇天宫花城A组团 4居室 南卧,580 元/月,渝北-龙头寺-华宇天宫花城A组团,精选,https://cq.lianjia.com/zufang/CQ1835287368572076032.html
整租·龙湖源著天街 1室0厅 南,5000 元/月,80.00㎡,江北-石子山-龙湖源著天街,https://cq.lianjia.com/zufang/CQ1918916405898510336.html
整租·万科四季花城三期 3室2厅 南,1500 元/月,85.00㎡,北碚-水土-万科四季花城三期,https://cq.lianjia.com/zufang/CQ1918924543867486208.html
合租·南滨六号 4居室 南卧,650 元/月,南岸-六公里-南滨六号,精选,https://cq.lianjia.com/zufang/CQ1804928780016287744.html
整租·重庆天地翡翠湖山 3室2厅 南,4000 元/月,100.00㎡,渝中-化龙桥-重庆天地翡翠湖山,https://cq.lianjia.com/zufang/CQ1918923098904592384.html
整租·里面 1室1厅 东,1700 元/月,渝中-大溪沟-里面,精选,https://cq.lianjia.com/zufang/CQ1805133749961097216.html
合租·首创鸿恩国际生活区 3居室 南卧,550 元/月,江北-大石坝-首创鸿恩国际生活区,精选,https://cq.lianjia.com/zufang/CQ1805607511680614400.html
合租·嘉华鑫城 3居室 南卧,799 元/月,渝中-大坪-嘉华鑫城,精选,https://cq.lianjia.com/zufang/CQ1807274867041501184.html
整租·洺悦芳华 3室2厅 南,1000 元/月,96.00㎡,沙坪坝-大学城-洺悦芳华,https://cq.lianjia.com/zufang/CQ1918930140042100736.html
合租·珠江花园南区 3居室 跃层 南卧,650 元/月,25.00㎡,九龙坡-杨家坪-珠江花园南区,https://cq.lianjia.com/zufang/CQ1834595944025292800.html
整租·中国摩四期春藤佳苑 3室2厅 东南,3000 元/月,111.00㎡,渝北-空港新城-中国摩四期春藤佳苑,https://cq.lianjia.com/zufang/CQ1919038140740272128.html
合租·长江二路 3居室 南卧,600 元/月,20.00㎡,渝中-大坪-长江二路,https://cq.lianjia.com/zufang/CQ1834632444284764160.html
整租·九汇元尚元 2室1厅 跃层 东,1200 元/月,36.00㎡,大渡口-九宫庙-九汇元尚元,https://cq.lianjia.com/zufang/CQ1919018215816560640.html
整租·文化六村 2室2厅 东南,1000 元/月,62.00㎡,九龙坡-袁家岗-文化六村,https://cq.lianjia.com/zufang/CQ1919047562858332160.html
整租·富力城五星名座 1室1厅 南,1500 元/月,73.38㎡,沙坪坝-大学城-富力城五星名座,https://cq.lianjia.com/zufang/CQ1918988656186490880.html
整租·重庆来福士广场 2室2厅 东南,13000 元/月,191.00㎡,渝中-朝天门-重庆来福士广场,https://cq.lianjia.com/zufang/CQ1918985800461058048.html
整租·重庆来福士广场 4室2厅 东南,40000 元/月,340.60㎡,渝中-朝天门-重庆来福士广场,https://cq.lianjia.com/zufang/CQ1918983169424490496.html
合租·天奇怡畅苑 4居室 南卧,650 元/月,20.00㎡,江北-观音桥-天奇怡畅苑,https://cq.lianjia.com/zufang/CQ1836323074450915328.html
合租·渝州民苑 5居室 南卧,950 元/月,25.00㎡,渝北-龙头寺-渝州民苑,https://cq.lianjia.com/zufang/CQ1805448579431530496.html
整租·龙湖蓝湖郡西岸 3室2厅 南,11000 元/月,233.00㎡,渝北-鸳鸯-龙湖蓝湖郡西岸,https://cq.lianjia.com/zufang/CQ1918990127284092928.html
整租·东原嘉阅湾映十里B区 1室1厅 东南,800 元/月,35.00㎡,北碚-蔡家-东原嘉阅湾映十里B区,https://cq.lianjia.com/zufang/CQ1918994730855694336.html
整租·奥园康城B区 3室2厅 南,2000 元/月,108.00㎡,九龙坡-谢家湾-奥园康城B区,https://cq.lianjia.com/zufang/CQ1944027056664739840.html
整租·龙湖时代天街 3室2厅 南,2800 元/月,85.00㎡,渝中-大坪-龙湖时代天街,https://cq.lianjia.com/zufang/CQ1944030263285645312.html
整租·富力城新壹站 1室0厅 南,1200 元/月,40.00㎡,沙坪坝-大学城-富力城新壹站,https://cq.lianjia.com/zufang/CQ1944034904534679552.html
整租·金城银樽 2室1厅 跃层 南,1700 元/月,52.00㎡,渝北-鸳鸯-金城银樽,https://cq.lianjia.com/zufang/CQ1944018221061373952.html
独栋·龙湖冠寓 两江万寿店 园区打工人长租特惠好房手慢无 2室1厅,1000-1350 元/月,50.00-70.00㎡,仅剩2间,https://cq.lianjia.com/apartment/54587.html
独栋·龙湖冠寓 两江万寿店 京东方长租特惠专属企业员工房 2室0厅,1010-1580 元/月,50.00㎡,仅剩2间,https://cq.lianjia.com/apartment/54587.html
独栋·龙湖冠寓 两江万寿店 水土长租特价好房 押一付一 无中介 2室1厅,1200-1950 元/月,70.00㎡,仅剩3间,https://cq.lianjia.com/apartment/54587.html
独栋·龙湖冠寓 重庆大学城微电园店 大学生租房使劲打折！支持短租可押一付一房东直租无中介 1室1厅,1169-1269 元/月,28.00-30.00㎡,仅剩5间,https://cq.lianjia.com/apartment/62353.html
整租·华夏佳和苑 1室0厅 南,1800 元/月,39.00㎡,渝北-人和-华夏佳和苑,https://cq.lianjia.com/zufang/CQ1944015733390311424.html
独栋·龙湖冠寓 重庆高新天街店 无中介一室 特价长租免物业费 可月付 1室1厅,1141-1841 元/月,38.00-40.00㎡,仅剩4间,https://cq.lianjia.com/apartment/64421.html
整租·瑞丰花苑 2室2厅 东,1500 元/月,78.00㎡,渝北-空港新城-瑞丰花苑,https://cq.lianjia.com/zufang/CQ1944053175656906752.html
整租·南滨印象 7室2厅 西南,3600 元/月,220.00㎡,南岸-南坪-南滨印象,https://cq.lianjia.com/zufang/CQ1944053543627390976.html
整租·万科天空之城 3室1厅 西南,4500 元/月,100.00㎡,江北-观音桥-万科天空之城,https://cq.lianjia.com/zufang/CQ1944045740338708480.html
独栋·龙湖冠寓 重庆高新天街店 特价押一付一可短租没有中介费好房子先到先得！ 开间,1248-1568 元/月,21间在租,24.00㎡,https://cq.lianjia.com/apartment/64421.html
整租·融汇半岛二期 3室2厅 东/东南,1600 元/月,108.00㎡,巴南-融汇半岛-融汇半岛二期,https://cq.lianjia.com/zufang/CQ1944035992969150464.html
独栋·龙湖冠寓 重庆高新天街店 毕业学生可月付租期灵活 支持短租一个月 拎包入住 1室1厅,1138-1236 元/月,27.80-28.00㎡,仅剩2间,https://cq.lianjia.com/apartment/64421.html
整租·芸峰天梭派 2室1厅 南,1650 元/月,81.00㎡,南岸-丹龙路-芸峰天梭派,https://cq.lianjia.com/zufang/CQ1944036990093623296.html
独栋·城家公寓 城家公寓重庆渝南大道店 【超大落地窗】无中介 【最低86折起】可开票！可短租！ 开间,1000 元/月,26.00㎡,仅剩1间,https://cq.lianjia.com/apartment/57752.html
整租·恒大城一期 3室2厅 南,2500 元/月,140.00㎡,巴南-李家沱-恒大城一期,https://cq.lianjia.com/zufang/CQ1943987788344983552.html
整租·汇祥荟广场 1室1厅 东南,1500 元/月,50.00㎡,九龙坡-石桥铺-汇祥荟广场,https://cq.lianjia.com/zufang/CQ1943988584050589696.html
整租·恒大滨河左岸 3室2厅 东南,1600 元/月,89.00㎡,南岸-茶园新区-恒大滨河左岸,https://cq.lianjia.com/zufang/CQ1943989546974707712.html
整租·拉特芳斯Ⅰ街区 4室1厅 跃层 东,4500 元/月,70.00㎡,沙坪坝-西永-拉特芳斯Ⅰ街区,https://cq.lianjia.com/zufang/CQ1944001808716267520.html
合租·庆业巴蜀城 3居室 东南卧,750 元/月,20.00㎡,江北-五里店-庆业巴蜀城,https://cq.lianjia.com/zufang/CQ1943989206351085568.html
整租·左岸阳光 1室1厅 东南,1500 元/月,50.53㎡,南岸-南滨路-左岸阳光,https://cq.lianjia.com/zufang/CQ1944001010590547968.html
整租·珠江太阳城C区 2室1厅 南,2100 元/月,71.00㎡,江北-五里店-珠江太阳城C区,https://cq.lianjia.com/zufang/CQ1943992579850764288.html
整租·金茂未来域 1室1厅 东,1600 元/月,46.00㎡,九龙坡-袁家岗-金茂未来域,https://cq.lianjia.com/zufang/CQ1944003253075181568.html
整租·金科500间 1室0厅 南,800 元/月,37.73㎡,九龙坡-巴国城-金科500间,https://cq.lianjia.com/zufang/CQ1944005284242391040.html
独栋·龙湖冠寓 重庆大学城微电园店 别往下滑了 租房看我！限时特价，一个月也租！可月付打工人必备 1室1厅,1199-1349 元/月,30.00-35.00㎡,仅剩4间,https://cq.lianjia.com/apartment/62353.html
整租·睿尚MOHO 2室1厅 跃层 西北,1800 元/月,61.00㎡,渝北-人和-睿尚MOHO,https://cq.lianjia.com/zufang/CQ1943998813618307072.html
独栋·龙湖冠寓 重庆高新天街店 微电园做项目可短租 一个月也租 无中介带上行李入住 开间,1009-1209 元/月,17间在租,28.00㎡,https://cq.lianjia.com/apartment/64421.html
合租·兰波红城丽景 3居室 东南卧,600 元/月,20.00㎡,渝中-大坪-兰波红城丽景,https://cq.lianjia.com/zufang/CQ1945616444922265600.html
整租·富力城天禧 3室1厅 东南,1700 元/月,83.00㎡,沙坪坝-大学城-富力城天禧,https://cq.lianjia.com/zufang/CQ1800507985802297344.html
合租·恒大名都 3居室 东南卧,650 元/月,20.00㎡,渝中-大坪-恒大名都,https://cq.lianjia.com/zufang/CQ1945568298938662912.html
整租·中交中央公园懿颂 2室1厅 南,1800 元/月,81.10㎡,渝北-中央公园-中交中央公园懿颂,https://cq.lianjia.com/zufang/CQ1800470549961375744.html
整租·万科四季都会微澜 3室2厅 南/北,1800 元/月,89.00㎡,北碚-水土-万科四季都会微澜,https://cq.lianjia.com/zufang/CQ1800474509673758720.html
整租·宏宁天成 1室1厅 东南,1200 元/月,48.00㎡,巴南-李家沱-宏宁天成,https://cq.lianjia.com/zufang/CQ1800535630665482240.html
整租·东海岸 2室1厅 东南/南,1600 元/月,58.00㎡,江北-大石坝-东海岸,https://cq.lianjia.com/zufang/CQ1800743671365107712.html
整租·融创中央广场 2室2厅 南/北,1800 元/月,64.00㎡,渝北-中央公园东区-融创中央广场,https://cq.lianjia.com/zufang/CQ1800740365100122112.html
合租·恒大名都 3居室 西卧,800 元/月,20.00㎡,渝中-大坪-恒大名都,https://cq.lianjia.com/zufang/CQ1945572088223891456.html
合租·煤建新村 3居室 东南卧,650 元/月,22.00㎡,渝中-大坪-煤建新村,https://cq.lianjia.com/zufang/CQ1945582998015442944.html
整租·世茂茂悦府一二期 3室2厅 西北,2400 元/月,73.00㎡,渝北-照母山-世茂茂悦府一二期,https://cq.lianjia.com/zufang/CQ1800749135125544960.html
整租·枫林丽舍 4室2厅 南,2000 元/月,197.70㎡,沙坪坝-石桥铺-枫林丽舍,https://cq.lianjia.com/zufang/CQ1800755193474711552.html
合租·万友康年 3居室 东南卧,501 元/月,15.00㎡,渝中-大坪-万友康年,https://cq.lianjia.com/zufang/CQ1945584647383547904.html
整租·恒大金碧天下一期 3室1厅 南/北,1300 元/月,95.00㎡,江津-双福新区-恒大金碧天下一期,https://cq.lianjia.com/zufang/CQ1801102110285103104.html
整租·华宇花园 3室2厅 东南,1500 元/月,125.00㎡,九龙坡-石桥铺-华宇花园,https://cq.lianjia.com/zufang/CQ1801115641097224192.html
整租·万友七季城B区 4室1厅 西南,2200 元/月,57.00㎡,南岸-六公里-万友七季城B区,https://cq.lianjia.com/zufang/CQ1800848881597022208.html
整租·龙湖U城听蓝湾 3室2厅 跃层 东,9000 元/月,100.00㎡,沙坪坝-大学城-龙湖U城听蓝湾,https://cq.lianjia.com/zufang/CQ1800829274354089984.html
整租·烟雨堡 3室1厅 东/东南,1000 元/月,100.00㎡,南岸-南坪-烟雨堡,https://cq.lianjia.com/zufang/CQ1800852157516218368.html
合租·万友康年 3居室 西南卧,850 元/月,22.00㎡,渝中-大坪-万友康年,https://cq.lianjia.com/zufang/CQ1945585263329673216.html
整租·华创国际大厦 3室1厅 错层 东南,3600 元/月,124.00㎡,江北-观音桥-华创国际大厦,https://cq.lianjia.com/zufang/CQ1801256344502665216.html
合租·康翔花园 3居室 东卧,501 元/月,15.00㎡,渝中-大坪-康翔花园,https://cq.lianjia.com/zufang/CQ1945622086672187392.html
整租·时代菁英 3室2厅 东南,4200 元/月,144.00㎡,沙坪坝-沙正街-时代菁英,https://cq.lianjia.com/zufang/CQ1801471891878182912.html
整租·金辉融恒江山云著 3室2厅 西南,1500 元/月,89.00㎡,江北-大石坝-金辉融恒江山云著,https://cq.lianjia.com/zufang/CQ1801198090468720640.html
整租·长嘉汇两江峯 5室3厅 南,32000 元/月,468.00㎡,南岸-南滨路-长嘉汇两江峯,https://cq.lianjia.com/zufang/CQ1801179652929093632.html
整租·财信北岸江山北区 3室1厅 南,1200 元/月,109.82㎡,江北-鸿恩寺-财信北岸江山北区,https://cq.lianjia.com/zufang/CQ1801166177053966336.html
整租·聚福里 3室2厅 南,1200 元/月,96.00㎡,巴南-李家沱-聚福里,https://cq.lianjia.com/zufang/CQ1801163283089063936.html
整租·盛豪首港城 2室1厅 北,1400 元/月,60.00㎡,沙坪坝-大学城-盛豪首港城,https://cq.lianjia.com/zufang/CQ1801173012519583744.html
整租·曦园江南华都 3室2厅 南,1500 元/月,114.21㎡,巴南-龙洲湾-曦园江南华都,https://cq.lianjia.com/zufang/CQ1800821844488486912.html
合租·盛世华城（九龙坡） 3居室 东南卧,650 元/月,20.00㎡,九龙坡-杨家坪-盛世华城（九龙坡）,https://cq.lianjia.com/zufang/CQ1945639282999820288.html
整租·北辰悦来壹号璟悦 3室2厅 南,1000 元/月,112.85㎡,渝北-悦来-北辰悦来壹号璟悦,https://cq.lianjia.com/zufang/CQ1800812416099942400.html
整租·鲁能九龙花园 3室2厅 东,2100 元/月,75.00㎡,九龙坡-蟠龙-鲁能九龙花园,https://cq.lianjia.com/zufang/CQ1923646808681086976.html
整租·富抱泉花园 4室2厅 东南,3800 元/月,143.00㎡,渝北-人和-富抱泉花园,https://cq.lianjia.com/zufang/CQ1923641830117736448.html
整租·长嘉汇朗峯 3室1厅 南,4000 元/月,98.00㎡,南岸-南滨路-长嘉汇朗峯,https://cq.lianjia.com/zufang/CQ1923639961936986112.html
整租·富力院士廷3A组团 1室0厅 北,1300 元/月,36.00㎡,沙坪坝-大学城-富力院士廷3A组团,https://cq.lianjia.com/zufang/CQ1923656055246553088.html
合租·保利观澜漫城 4居室 南卧,545 元/月,江北-海尔路-保利观澜漫城,精选,https://cq.lianjia.com/zufang/CQ1881731909663326208.html
合租·华侨城云溪都会 4居室 南卧,545 元/月,渝北-礼嘉-华侨城云溪都会,精选,https://cq.lianjia.com/zufang/CQ1881943288643059712.html
整租·百年世家 2室1厅 南,1000 元/月,40.00㎡,沙坪坝-劳动路-百年世家,https://cq.lianjia.com/zufang/CQ1923658153438740480.html
整租·新鸥鹏泊雅湾北区 3室2厅 北,2500 元/月,108.00㎡,沙坪坝-大学城-新鸥鹏泊雅湾北区,https://cq.lianjia.com/zufang/CQ1923657952808402944.html
合租·财信城市国际 4居室 东南卧,800 元/月,渝北-嘉州-财信城市国际,精选,https://cq.lianjia.com/zufang/CQ1881911531189305344.html
整租·恒大雅苑 3室1厅 东南/南,1500 元/月,93.00㎡,九龙坡-华岩-恒大雅苑,https://cq.lianjia.com/zufang/CQ1923665969209671680.html
整租·佳居花园A区 5室2厅 东南,4300 元/月,182.00㎡,江北-石子山-佳居花园A区,https://cq.lianjia.com/zufang/CQ1923663631514337280.html
合租·融景城锦峰 5居室 南卧,900 元/月,江北-五里店-融景城锦峰,精选,https://cq.lianjia.com/zufang/CQ1882291361793703936.html
整租·十里长江澜庭北区 3室2厅 南,3500 元/月,113.04㎡,南岸-弹子石-十里长江澜庭北区,https://cq.lianjia.com/zufang/CQ1928294697529245696.html
合租·金都香榭 3居室 南卧,650 元/月,20.00㎡,九龙坡-杨家坪-金都香榭,https://cq.lianjia.com/zufang/CQ1928190854464274432.html
整租·宏华苑 1室1厅 南,1000 元/月,35.00㎡,沙坪坝-小龙坎-宏华苑,https://cq.lianjia.com/zufang/CQ1923660876619972608.html
整租·新城春山拾鸣 3室1厅 南,3000 元/月,103.00㎡,渝北-中央公园-新城春山拾鸣,https://cq.lianjia.com/zufang/CQ1923665901647822848.html
整租·英利国际广场 1室0厅 南,2200 元/月,58.00㎡,渝中-大坪-英利国际广场,https://cq.lianjia.com/zufang/CQ1923666535952416768.html
整租·南方苹果派二期 2室1厅 西南,2100 元/月,96.00㎡,沙坪坝-石桥铺-南方苹果派二期,https://cq.lianjia.com/zufang/CQ1923666521393987584.html
整租·同创奥韵 2室1厅 东南,2000 元/月,90.00㎡,九龙坡-石桥铺-同创奥韵,https://cq.lianjia.com/zufang/CQ1923649969055596544.html
整租·联发龙洲湾一号A区 3室2厅 东,1900 元/月,83.04㎡,巴南-龙洲湾-联发龙洲湾一号A区,https://cq.lianjia.com/zufang/CQ1923650567167541248.html
合租·斌鑫丰泽园 3居室 南卧,550 元/月,20.00㎡,九龙坡-杨家坪-斌鑫丰泽园,https://cq.lianjia.com/zufang/CQ1928195279463383040.html
整租·颜龙山水城 2室2厅 西南,1500 元/月,80.20㎡,巴南-龙洲湾-颜龙山水城,https://cq.lianjia.com/zufang/CQ1923650004233224192.html
整租·优跃城 2室2厅 跃层 东南,1100 元/月,46.00㎡,巴南-鱼洞-优跃城,https://cq.lianjia.com/zufang/CQ1923679609354715136.html
整租·富力院士廷3A组团 1室1厅 北,1200 元/月,35.00㎡,沙坪坝-大学城-富力院士廷3A组团,https://cq.lianjia.com/zufang/CQ1923678024360787968.html
整租·新锐地带 2室1厅 跃层 南,1800 元/月,54.50㎡,九龙坡-石桥铺-新锐地带,https://cq.lianjia.com/zufang/CQ1923679584490881024.html
整租·阳光城天澜道11号 1室1厅 东南,1000 元/月,74.19㎡,江北-江北嘴-阳光城天澜道11号,https://cq.lianjia.com/zufang/CQ1923688221502341120.html
整租·北城国际中心 3室2厅 南,3000 元/月,99.10㎡,渝北-龙溪-北城国际中心,https://cq.lianjia.com/zufang/CQ1923688678513704960.html
整租·瑞丰花苑 3室2厅 错层 东,2500 元/月,130.00㎡,渝北-空港新城-瑞丰花苑,https://cq.lianjia.com/zufang/CQ1923689263149350912.html
合租·鹏润蓝海C区 5居室 南卧,600 元/月,20.00㎡,江北-观音桥-鹏润蓝海C区,https://cq.lianjia.com/zufang/CQ1881914227103367168.html
整租·广播电视台集资房 3室2厅 东,3000 元/月,143.00㎡,渝北-空港新城-广播电视台集资房,https://cq.lianjia.com/zufang/CQ1923675892236681216.html
整租·协信公馆 4室2厅 东南,11000 元/月,208.00㎡,渝中-解放碑-协信公馆,https://cq.lianjia.com/zufang/CQ1756970595465035776.html
独栋·艺方公寓 康桥融府店 地铁旁特价一个月起租 开间,1400 元/月,28.00㎡,仅剩1间,https://cq.lianjia.com/apartment/24994.html
整租·御河湾北区 2室2厅 东北,900 元/月,83.00㎡,沙坪坝-西永-御河湾北区,https://cq.lianjia.com/zufang/CQ1756922501524357120.html
