Title,Price,Area,Region,Link
整租·华润东原时光绘 1室1厅 东,2800 元/月,37.61㎡,锦江-琉璃场-华润东原时光绘,https://cd.lianjia.com/zufang/CD1917859879066796032.html
合租·美泉悦府 5居室 东卧,1150 元/月,武侯-草金立交-美泉悦府,精选,https://cd.lianjia.com/zufang/CD1943904152102895616.html
合租·恒大望江华府 4居室,1100 元/月,锦江-沙河堡-恒大望江华府,精选,https://cd.lianjia.com/zufang/CD1946488946032640000.html
整租·城投置地梧桐博雅 3室1厅 东南,3200 元/月,120.00㎡,青羊-外光华-城投置地梧桐博雅,https://cd.lianjia.com/zufang/CD1917855608195776512.html
整租·合能铂悦华庭 3室1厅 西,1500 元/月,114.00㎡,天府新区-麓山-合能铂悦华庭,https://cd.lianjia.com/zufang/CD1917859289427345408.html
整租·桃园柳岸 3室2厅 跃层 东南,1800 元/月,135.34㎡,郫都-郫县城区-桃园柳岸,https://cd.lianjia.com/zufang/CD1917856202843226112.html
合租·隆鑫九熙 4居室,900 元/月,成华-万年场-隆鑫九熙,精选,https://cd.lianjia.com/zufang/CD1946494476243435520.html
合租·珑熙郡 4居室,1000 元/月,武侯-新双楠-珑熙郡,精选,https://cd.lianjia.com/zufang/CD1946507446985949184.html
整租·SM锦悦 2室2厅 南,4900 元/月,成华-SM广场-SM锦悦,精选,https://cd.lianjia.com/zufang/CD1939606018136735744.html
整租·中海天府里云岭一期 3室2厅 东南,3000 元/月,109.61㎡,天府新区-麓湖生态城-中海天府里云岭一期,https://cd.lianjia.com/zufang/CD1917870266864631808.html
整租·国宾锦麟天玺 4室2厅 南,11000 元/月,金牛-茶店子-国宾锦麟天玺,精选,https://cd.lianjia.com/zufang/CD1939633471697715200.html
整租·中建天府公馆二期 3室2厅 南,5500 元/月,120.13㎡,高新-中德-中建天府公馆二期,https://cd.lianjia.com/zufang/CD1917871743322554368.html
合租·御廷上郡 5居室,800 元/月,高新-中和-御廷上郡,精选,https://cd.lianjia.com/zufang/CD1939658835769688064.html
整租·孟家巷6号 2室1厅 西南,2000 元/月,54.65㎡,青羊-人民公园-孟家巷6号,https://cd.lianjia.com/zufang/CD1917872448980647936.html
合租·交大智能九期 4居室 西北卧,1460 元/月,14.50㎡,金牛-花照壁-交大智能九期,https://cd.lianjia.com/zufang/CD1943963176022310912.html
整租·中港·东湖壹号 4室1厅,13800 元/月,179.96㎡,锦江-东湖-中港·东湖壹号,https://cd.lianjia.com/zufang/CD1946436983895097344.html
整租·荣盛香榭兰庭一期 1室2厅 西南,2500 元/月,46.29㎡,成华-东客站-荣盛香榭兰庭一期,https://cd.lianjia.com/zufang/CD1917861960460795904.html
合租·华府西苑 5居室 南卧,1460 元/月,16.40㎡,高新-大源-华府西苑,https://cd.lianjia.com/zufang/CD1946499799716986880.html
整租·龙湖紫都城 1室0厅 东南,2700 元/月,40.92㎡,武侯-簇桥-龙湖紫都城,https://cd.lianjia.com/zufang/CD1917866893838909440.html
整租·创＋理想城 2室1厅 跃层 西南,1950 元/月,48.56㎡,温江-光华大道沿线-创＋理想城,https://cd.lianjia.com/zufang/CD1917884101407277056.html
整租·华府悦璟 1室0厅 东南,1100 元/月,39.00㎡,双流-华府-华府悦璟,https://cd.lianjia.com/zufang/CD1938596432613212160.html
整租·育才都市家园三期 1室1厅 南,2500 元/月,53.47㎡,锦江-东光小区-育才都市家园三期,https://cd.lianjia.com/zufang/CD1938601061665210368.html
整租·中海观园东区 4室2厅 南,5299 元/月,天府新区-麓湖生态城-中海观园东区,精选,https://cd.lianjia.com/zufang/CD1944983268260577280.html
整租·闲山悦一区 1室1厅 东南,1100 元/月,43.17㎡,都江堰-都江堰-闲山悦一区,https://cd.lianjia.com/zufang/CD1938620911745761280.html
整租·麓湖熙华天玺南区 4室2厅 南,5855 元/月,天府新区-麓湖生态城-麓湖熙华天玺南区,精选,https://cd.lianjia.com/zufang/CD1944986806734815232.html
整租·环球汇广场 2室1厅 东南,5200 元/月,62.16㎡,锦江-攀成钢-环球汇广场,https://cd.lianjia.com/zufang/CD1938576209403183104.html
整租·天鹅湖畔A区 1室1厅 南,2000 元/月,56.00㎡,成华-万年场-天鹅湖畔A区,https://cd.lianjia.com/zufang/CD1938574626879700992.html
整租·金牛万达D组团 3室2厅 北,4500 元/月,73.88㎡,金牛-金牛万达-金牛万达D组团,https://cd.lianjia.com/zufang/CD1938570637429702656.html
整租·远达天荟云庭 3室2厅 南,5999 元/月,高新-大源-远达天荟云庭,精选,https://cd.lianjia.com/zufang/CD1945011680849166336.html
整租·熙悦府 2室1厅 南,5299 元/月,高新-大源-熙悦府,精选,https://cd.lianjia.com/zufang/CD1945072992216154112.html
整租·融创NANO公馆 2室1厅 北,2550 元/月,56.92㎡,天府新区-华阳-融创NANO公馆,https://cd.lianjia.com/zufang/CD1938565399180214272.html
整租·远洋朗基国宾御府 4室2厅 西南,1600 元/月,138.44㎡,郫都-国宾-远洋朗基国宾御府,https://cd.lianjia.com/zufang/CD1938577458299142144.html
整租·神仙树大院二期 2室2厅 南,4800 元/月,88.63㎡,高新-神仙树-神仙树大院二期,https://cd.lianjia.com/zufang/CD1938576518313672704.html
整租·天誉花园 1室1厅 LOFT 南,3800 元/月,锦江-东大路-天誉花园,精选,https://cd.lianjia.com/zufang/CD1947669197215498240.html
整租·誉峰三期 1室1厅 南,3000 元/月,高新-金融城-誉峰三期,精选,https://cd.lianjia.com/zufang/CD1947681859437592576.html
合租·朗基御今缘 4居室 南卧,750 元/月,高新-大源-朗基御今缘,精选,https://cd.lianjia.com/zufang/CD1945392030456741888.html
整租·瑞升望江橡树林二期 1室0厅 东,450 元/月,24.85㎡,锦江-三官堂-瑞升望江橡树林二期,https://cd.lianjia.com/zufang/CD1938563554730835968.html
整租·慕和南道 3室1厅 南,3100 元/月,97.57㎡,天府新区-华阳-慕和南道,https://cd.lianjia.com/zufang/CD1938568632556584960.html
整租·奥园公园府邸 3室2厅 南,4000 元/月,96.48㎡,天府新区-华阳-奥园公园府邸,https://cd.lianjia.com/zufang/CD1938569411438837760.html
整租·红树湾 3室2厅 东南,4000 元/月,115.18㎡,高新-中和-红树湾,https://cd.lianjia.com/zufang/CD1938565711530033152.html
整租·华府沙河 2室2厅 西北,3000 元/月,76.46㎡,成华-万象城-华府沙河,https://cd.lianjia.com/zufang/CD1938579527408025600.html
合租·广汇御园 5居室 南卧,1100 元/月,15.00㎡,天府新区-麓湖生态城-广汇御园,https://cd.lianjia.com/zufang/CD1945044358973620224.html
整租·双桂花园四期 2室1厅 南,1900 元/月,76.00㎡,双流-双流城区-双桂花园四期,https://cd.lianjia.com/zufang/CD1938572540582559744.html
整租·交大智能二期 2室1厅 东南,1700 元/月,57.50㎡,金牛-西南交大-交大智能二期,https://cd.lianjia.com/zufang/CD1938792991623741440.html
合租·观园国际 4居室 南卧,1290 元/月,12.92㎡,高新-大源-观园国际,https://cd.lianjia.com/zufang/CD1945044378842038272.html
整租·富力桃园B区 3室2厅 东北,1550 元/月,85.00㎡,新都-毗河-富力桃园B区,https://cd.lianjia.com/zufang/CD1938794557231595520.html
整租·富力桃园B区 3室2厅 东南,1850 元/月,111.75㎡,新都-毗河-富力桃园B区,https://cd.lianjia.com/zufang/CD1938804848422027264.html
整租·青秀阅山府 4室2厅 南,9600 元/月,161.34㎡,成华-理工大-青秀阅山府,https://cd.lianjia.com/zufang/CD1945095866184368128.html
整租·公馆1881 5室3厅 南,24500 元/月,298.06㎡,高新-城南宜家-公馆1881,https://cd.lianjia.com/zufang/CD1947870603436359680.html
合租·无国界 5居室 南卧,1250 元/月,14.00㎡,高新-大源-无国界,https://cd.lianjia.com/zufang/CD1945345459891470336.html
整租·恒大广场 3室1厅 东南,6000 元/月,120.00㎡,青羊-太升路-恒大广场,https://cd.lianjia.com/zufang/CD1849310956983681024.html
合租·西岸观邸 4居室 南卧,690 元/月,金牛-国宾-西岸观邸,精选,https://cd.lianjia.com/zufang/CD1876930649223331840.html
整租·中南融创玖华台邸 2室1厅 LOFT 南,3500 元/月,成华-东郊记忆-中南融创玖华台邸,精选,https://cd.lianjia.com/zufang/CD1732415669305081856.html
整租·宗申赛纳维 3室2厅 东,2200 元/月,185.20㎡,双流-蛟龙港-宗申赛纳维,https://cd.lianjia.com/zufang/CD1849306932838400000.html
整租·紫檀 5室1厅 西南,15000 元/月,283.00㎡,武侯-桐梓林-紫檀,https://cd.lianjia.com/zufang/CD1849385713066311680.html
整租·麓岭汇 3室2厅 东,4000 元/月,176.62㎡,天府新区-麓山-麓岭汇,https://cd.lianjia.com/zufang/CD1848950880984891392.html
整租·万科天府梦想城 1室1厅 南/西南,1000 元/月,26.55㎡,双流-怡心湖-万科天府梦想城,https://cd.lianjia.com/zufang/CD1848968330610737152.html
合租·南苑小区A区 5居室 南卧,1350 元/月,高新-金融城-南苑小区A区,精选,https://cd.lianjia.com/zufang/CD1733760973937836032.html
合租·桐梓林壹号 5居室 南卧,850 元/月,高新-城南宜家-桐梓林壹号,精选,https://cd.lianjia.com/zufang/CD1877554009405915136.html
整租·中建鹿溪澜岸 4室2厅 东南,4900 元/月,181.00㎡,天府新区-麓山-中建鹿溪澜岸,https://cd.lianjia.com/zufang/CD1848983331497050112.html
整租·碧桂园中环荟 1室1厅 东,2800 元/月,成华-八里小区-碧桂园中环荟,精选,https://cd.lianjia.com/zufang/CD1743134166406397952.html
整租·雅居乐锦城 3室2厅 东南/南,2000 元/月,105.64㎡,新津-五津-雅居乐锦城,https://cd.lianjia.com/zufang/CD1848933189658083328.html
整租·绿地锦天府 1室0厅 南,450 元/月,28.55㎡,锦江-攀成钢-绿地锦天府,https://cd.lianjia.com/zufang/CD1848682942927208448.html
整租·锦海国际花园 2室2厅 南/北,4100 元/月,107.11㎡,锦江-合江亭-锦海国际花园,https://cd.lianjia.com/zufang/CD1848675239328743424.html
合租·逸都国际 4居室 东南卧,650 元/月,高新-大源-逸都国际,精选,https://cd.lianjia.com/zufang/CD1899068060132704256.html
整租·人居柏荟城荟澜阁 4室2厅 南,8500 元/月,152.00㎡,武侯-草金立交-人居柏荟城荟澜阁,https://cd.lianjia.com/zufang/CD1848698190375682048.html
整租·来凤路52号 3室2厅 南/北,1200 元/月,108.96㎡,温江-温江老城-来凤路52号,https://cd.lianjia.com/zufang/CD1849027048668921856.html
合租·中德英伦世邦K区 5居室 南卧,650 元/月,高新-广都-中德英伦世邦K区,精选,https://cd.lianjia.com/zufang/CD1909874150701268992.html
整租·正成名城左岸 3室2厅 东南,2000 元/月,104.13㎡,郫都-红光-正成名城左岸,https://cd.lianjia.com/zufang/CD1849094813861806080.html
整租·复地御香山（公寓） 1室0厅 东,2000 元/月,34.05㎡,天府新区-锦江生态带-复地御香山（公寓）,https://cd.lianjia.com/zufang/CD1849028257094041600.html
整租·蜀都中心一期 1室0厅 北,4900 元/月,98.69㎡,高新-大源-蜀都中心一期,https://cd.lianjia.com/zufang/CD1849766863563653120.html
整租·缤纷时代广场 1室0厅 跃层 东南,1100 元/月,33.93㎡,新都-新都城区-缤纷时代广场,https://cd.lianjia.com/zufang/CD1850129894516719616.html
整租·卧龙谷玖号 4室2厅 东,1000 元/月,178.56㎡,龙泉驿-大面-卧龙谷玖号,https://cd.lianjia.com/zufang/CD1850034849461567488.html
合租·上海东韵 5居室 东南/西南卧,600 元/月,17.00㎡,锦江-攀成钢-上海东韵,https://cd.lianjia.com/zufang/CD1881422574798241792.html
合租·中电大厦 5居室 东卧,1050 元/月,25.00㎡,锦江-盐市口-中电大厦,https://cd.lianjia.com/zufang/CD1881436226683142144.html
整租·中国华商金融中心 2室2厅 南,15000 元/月,132.55㎡,高新-金融城-中国华商金融中心,https://cd.lianjia.com/zufang/CD1850081642907959296.html
合租·花样年家天下 4居室 西北卧,860 元/月,8.75㎡,双流-警院-花样年家天下,https://cd.lianjia.com/zufang/CD1898309138614583296.html
整租·中海天府里迎晖二期 4室2厅 东南,4500 元/月,143.80㎡,天府新区-麓湖生态城-中海天府里迎晖二期,https://cd.lianjia.com/zufang/CD1850734555116339200.html
整租·北城映像东区 2室1厅 东南,1200 元/月,77.37㎡,青白江-青白江-北城映像东区,https://cd.lianjia.com/zufang/CD1850507954902532096.html
整租·西城壹号 1室0厅 南,2000 元/月,42.26㎡,青羊-西南财大-西城壹号,https://cd.lianjia.com/zufang/CD1850422509682294784.html
合租·南方半岛花园 4居室 西南卧,920 元/月,高新-新北-南方半岛花园,精选,https://cd.lianjia.com/zufang/CD1905156362388635648.html
整租·汇融悉尼湾库吉岛一期 3室1厅 北,2000 元/月,98.66㎡,新都-大丰-汇融悉尼湾库吉岛一期,https://cd.lianjia.com/zufang/CD1938887513745653760.html
整租·恒大御景 3室2厅 东南,1550 元/月,108.37㎡,温江-温江大学城-恒大御景,https://cd.lianjia.com/zufang/CD1938885853006790656.html
整租·富力桃园B区 2室2厅 西北,1500 元/月,82.52㎡,新都-毗河-富力桃园B区,https://cd.lianjia.com/zufang/CD1938882945607532544.html
整租·建发第五大道 1室1厅 南,1700 元/月,50.00㎡,天府新区-麓山-建发第五大道,https://cd.lianjia.com/zufang/CD1938888871244726272.html
整租·东韵雅园 2室2厅 南,1300 元/月,96.00㎡,龙泉驿-西河-东韵雅园,https://cd.lianjia.com/zufang/CD1938896594384453632.html
合租·时代晶座(高新) 4居室 东卧,1630 元/月,高新-大源-时代晶座(高新),精选,https://cd.lianjia.com/zufang/CD1905584584922234880.html
合租·恒大天府半岛 5居室 南卧,740 元/月,天府新区-锦江生态带-恒大天府半岛,精选,https://cd.lianjia.com/zufang/CD1873328648921022464.html
整租·阳光华苑 3室2厅 错层 东南,3800 元/月,134.16㎡,天府新区-华阳-阳光华苑,https://cd.lianjia.com/zufang/CD1938897156404412416.html
整租·合能耀之城 2室2厅 南/北,2500 元/月,67.91㎡,成华-SM广场-合能耀之城,https://cd.lianjia.com/zufang/CD1938899852150702080.html
整租·华尔兹广场(金堂) 2室2厅 西南,1000 元/月,61.22㎡,金堂-金堂-华尔兹广场(金堂),https://cd.lianjia.com/zufang/CD1938899032675975168.html
合租·城南商住楼 4居室 南卧,1330 元/月,武侯-高升桥-城南商住楼,精选,https://cd.lianjia.com/zufang/CD1917104571683962880.html
整租·复地雍湖湾 1室1厅 南,2800 元/月,57.12㎡,高新-大源-复地雍湖湾,https://cd.lianjia.com/zufang/CD1938900568021925888.html
整租·佳乐国际城三期 3室1厅 南,1700 元/月,103.32㎡,新都-毗河-佳乐国际城三期,https://cd.lianjia.com/zufang/CD1938891735845306368.html
合租·鸿禧花园 5居室 南卧,1400 元/月,25.00㎡,武侯-川音-鸿禧花园,https://cd.lianjia.com/zufang/CD1903771710855839744.html
整租·交大卡布里城 2室2厅 西南,2000 元/月,88.26㎡,郫都-犀浦-交大卡布里城,https://cd.lianjia.com/zufang/CD1938892561947033600.html
合租·央湖名邸一期 4居室 东北卧,1030 元/月,7.10㎡,锦江-东湖-央湖名邸一期,https://cd.lianjia.com/zufang/CD1904375278470168576.html
合租·锦蓉佳苑 5居室 东卧,931 元/月,10.10㎡,锦江-三圣乡-锦蓉佳苑,https://cd.lianjia.com/zufang/CD1904468167787282432.html
合租·东湖国际 5居室 东南/西南卧,1150 元/月,27.00㎡,锦江-东湖-东湖国际,https://cd.lianjia.com/zufang/CD1916164219506524160.html
整租·保利时代 2室1厅 西南,3500 元/月,36.91㎡,金牛-金牛万达-保利时代,https://cd.lianjia.com/zufang/CD1938891618887139328.html
整租·乐天圣苑 3室2厅 东南,6800 元/月,112.41㎡,锦江-东大路-乐天圣苑,https://cd.lianjia.com/zufang/CD1938889799238680576.html
合租·建银大厦 5居室 西北卧,1250 元/月,30.00㎡,锦江-合江亭-建银大厦,https://cd.lianjia.com/zufang/CD1916896135146897408.html
整租·美城悦荣府 3室1厅 南,3800 元/月,97.18㎡,天府新区-华阳-美城悦荣府,https://cd.lianjia.com/zufang/CD1938889509324193792.html
合租·大城际 3居室 西南卧,1160 元/月,12.85㎡,高新-广都-大城际,https://cd.lianjia.com/zufang/CD1874822004985561088.html
合租·美洲花园三期 4居室 南卧,1130 元/月,10.00㎡,高新-新北-美洲花园三期,https://cd.lianjia.com/zufang/CD1917906972405923840.html
整租·保利天空之城云曜 4室2厅 南,4200 元/月,147.11㎡,天府新区-麓山-保利天空之城云曜,https://cd.lianjia.com/zufang/CD1938910602147659776.html
整租·华润置地·琨瑜府 4室2厅 南,3900 元/月,142.58㎡,新都-大丰-华润置地·琨瑜府,https://cd.lianjia.com/zufang/CD1938915070029332480.html
整租·蓝润棠湖春天 2室1厅 东南,1700 元/月,55.83㎡,双流-航空港-蓝润棠湖春天,https://cd.lianjia.com/zufang/CD1938916931801186304.html
整租·合能枫丹铂麓一期 3室1厅 东,2500 元/月,83.77㎡,天府新区-麓山-合能枫丹铂麓一期,https://cd.lianjia.com/zufang/CD1938904977082679296.html
整租·融创香璟台西苑四期 4室2厅 北,5000 元/月,150.94㎡,高新-中德-融创香璟台西苑四期,https://cd.lianjia.com/zufang/CD1938902590628560896.html
整租·天悦府 3室2厅 北,5500 元/月,117.13㎡,高新-大源-天悦府,https://cd.lianjia.com/zufang/CD1909541724275867648.html
整租·保利拉斐公馆 4室2厅 东南,1500 元/月,156.99㎡,新都-保利公园-保利拉斐公馆,https://cd.lianjia.com/zufang/CD1909538896367058944.html
整租·依云岭 3室2厅 南,1300 元/月,91.01㎡,金堂-金堂-依云岭,https://cd.lianjia.com/zufang/CD1909535023288025088.html
